iter	Passed	Remaining
5038	2057	2025
5039	2057	2024
5040	2057	2024
5041	2058	2024
5042	2058	2023
5043	2059	2023
5044	2059	2022
5045	2060	2022
5046	2060	2022
5047	2060	2021
5048	2061	2021
5049	2061	2020
5050	2061	2020
5051	2062	2019
5052	2062	2019
5053	2063	2019
5054	2063	2018
5055	2063	2018
5056	2064	2017
5057	2064	2017
5058	2064	2016
5059	2065	2016
5060	2065	2016
5061	2066	2015
5062	2066	2015
5063	2067	2014
5064	2067	2014
5065	2067	2013
5066	2068	2013
5067	2068	2013
5068	2068	2012
5069	2069	2012
5070	2069	2011
5071	2070	2011
5072	2070	2010
5073	2070	2010
5074	2071	2010
5075	2071	2009
5076	2072	2009
5077	2072	2008
5078	2072	2008
5079	2073	2007
5080	2073	2007
5081	2073	2006
5082	2074	2006
5083	2074	2005
5084	2074	2005
5085	2075	2005
5086	2075	2004
5087	2076	2004
5088	2076	2003
5089	2076	2003
5090	2077	2002
5091	2077	2002
5092	2077	2002
5093	2078	2001
5094	2078	2001
5095	2079	2000
5096	2079	2000
5097	2079	1999
5098	2080	1999
5099	2080	1999
5100	2081	1999
5101	2082	1998
5102	2082	1998
5103	2082	1998
5104	2083	1997
5105	2083	1997
5106	2084	1996
5107	2084	1996
5108	2085	1996
5109	2085	1995
5110	2085	1995
5111	2086	1994
5112	2086	1994
5113	2087	1993
5114	2087	1993
5115	2087	1993
5116	2088	1992
5117	2088	1992
5118	2089	1991
5119	2089	1991
5120	2089	1990
5121	2090	1990
5122	2090	1990
5123	2090	1989
5124	2091	1989
5125	2091	1988
5126	2092	1988
5127	2092	1988
5128	2093	1987
5129	2093	1987
5130	2093	1986
5131	2094	1986
5132	2094	1986
5133	2095	1985
5134	2095	1985
5135	2095	1984
5136	2096	1984
5137	2096	1984
5138	2097	1983
5139	2097	1983
5140	2098	1983
5141	2098	1982
5142	2098	1982
5143	2099	1981
5144	2099	1981
5145	2100	1980
5146	2100	1980
5147	2100	1980
5148	2101	1979
5149	2101	1979
5150	2102	1979
5151	2103	1979
5152	2103	1978
5153	2103	1978
5154	2104	1977
5155	2104	1977
5156	2105	1976
5157	2105	1976
5158	2105	1975
5159	2106	1975
5160	2106	1975
5161	2106	1974
5162	2107	1974
5163	2107	1973
5164	2107	1973
5165	2108	1972
5166	2108	1972
5167	2109	1971
5168	2109	1971
5169	2109	1971
5170	2110	1970
5171	2110	1970
5172	2110	1969
5173	2111	1969
5174	2111	1968
5175	2111	1968
5176	2112	1967
5177	2112	1967
5178	2112	1966
5179	2113	1966
5180	2113	1965
5181	2113	1965
5182	2114	1964
5183	2114	1964
5184	2115	1964
5185	2115	1963
5186	2115	1963
5187	2116	1962
5188	2116	1962
5189	2116	1961
5190	2117	1961
5191	2117	1960
5192	2117	1960
5193	2118	1960
5194	2118	1959
5195	2119	1959
5196	2119	1958
5197	2120	1958
5198	2120	1958
5199	2120	1957
5200	2121	1957
5201	2121	1956
5202	2121	1956
5203	2122	1955
5204	2122	1955
5205	2122	1954
5206	2123	1954
5207	2123	1954
5208	2123	1953
5209	2124	1953
5210	2124	1952
5211	2125	1952
5212	2125	1951
5213	2125	1951
5214	2126	1950
5215	2126	1950
5216	2126	1949
5217	2127	1949
5218	2127	1948
5219	2127	1948
5220	2128	1948
5221	2128	1947
5222	2129	1947
5223	2129	1946
5224	2129	1946
5225	2130	1945
5226	2130	1945
5227	2130	1944
5228	2131	1944
5229	2131	1944
5230	2131	1943
5231	2132	1943
5232	2132	1942
5233	2133	1942
5234	2133	1941
5235	2134	1942
5236	2134	1941
5237	2135	1941
5238	2135	1940
5239	2135	1940
5240	2136	1939
5241	2136	1939
5242	2136	1938
5243	2137	1938
5244	2137	1937
5245	2138	1937
5246	2138	1937
5247	2138	1936
5248	2139	1936
5249	2139	1935
5250	2139	1935
5251	2140	1934
5252	2140	1934
5253	2140	1933
5254	2141	1933
5255	2141	1932
5256	2141	1932
5257	2142	1932
5258	2142	1931
5259	2143	1931
5260	2143	1930
5261	2143	1930
5262	2144	1929
5263	2144	1929
5264	2145	1929
5265	2145	1928
5266	2145	1928
5267	2146	1927
5268	2146	1927
5269	2146	1926
5270	2147	1926
5271	2147	1926
5272	2148	1925
5273	2148	1925
5274	2148	1924
5275	2149	1924
5276	2149	1923
5277	2149	1923
5278	2150	1922
5279	2150	1922
5280	2150	1922
5281	2151	1921
5282	2151	1921
5283	2152	1920
5284	2152	1920
5285	2152	1919
5286	2153	1919
5287	2153	1919
5288	2154	1918
5289	2154	1918
5290	2154	1917
5291	2155	1917
5292	2155	1916
5293	2155	1916
5294	2156	1916
5295	2156	1915
5296	2157	1915
5297	2157	1914
5298	2157	1914
5299	2158	1913
5300	2158	1913
5301	2158	1912
5302	2159	1912
5303	2159	1912
5304	2160	1911
5305	2160	1911
5306	2160	1910
5307	2161	1910
5308	2161	1909
5309	2161	1909
5310	2162	1909
5311	2162	1908
5312	2163	1908
5313	2163	1907
5314	2163	1907
5315	2164	1906
5316	2164	1906
5317	2165	1906
5318	2165	1905
5319	2165	1905
5320	2166	1904
5321	2166	1904
5322	2166	1903
5323	2167	1903
5324	2167	1903
5325	2168	1902
5326	2168	1902
5327	2168	1901
5328	2169	1901
5329	2169	1900
5330	2169	1900
5331	2170	1899
5332	2170	1899
5333	2170	1899
5334	2171	1898
5335	2171	1898
5336	2172	1897
5337	2172	1897
5338	2172	1896
5339	2173	1896
5340	2173	1896
5341	2173	1895
5342	2174	1895
5343	2174	1894
5344	2175	1894
5345	2175	1893
5346	2175	1893
5347	2176	1892
5348	2176	1892
5349	2177	1892
5350	2177	1891
5351	2177	1891
5352	2178	1890
5353	2178	1890
5354	2179	1890
5355	2179	1889
5356	2179	1889
5357	2180	1888
5358	2180	1888
5359	2180	1887
5360	2181	1887
5361	2181	1887
5362	2181	1886
5363	2182	1886
5364	2182	1885
5365	2182	1885
5366	2183	1884
5367	2183	1884
5368	2184	1883
5369	2184	1883
5370	2184	1882
5371	2185	1882
5372	2185	1882
5373	2185	1881
5374	2186	1881
5375	2186	1880
5376	2186	1880
5377	2187	1879
5378	2187	1879
5379	2188	1878
5380	2188	1878
5381	2188	1878
5382	2189	1877
5383	2189	1877
5384	2189	1876
5385	2190	1876
5386	2190	1875
5387	2190	1875
5388	2191	1874
5389	2191	1874
5390	2191	1874
5391	2192	1873
5392	2192	1873
5393	2193	1872
5394	2193	1872
5395	2193	1871
5396	2194	1871
5397	2194	1870
5398	2194	1870
5399	2195	1869
5400	2195	1869
5401	2195	1869
5402	2196	1868
5403	2196	1868
5404	2197	1867
5405	2197	1867
5406	2197	1866
5407	2198	1866
5408	2198	1865
5409	2198	1865
5410	2199	1865
5411	2199	1864
5412	2199	1864
5413	2200	1863
5414	2200	1863
5415	2201	1863
5416	2201	1862
5417	2201	1862
5418	2202	1861
5419	2202	1861
5420	2203	1860
5421	2203	1860
5422	2203	1860
5423	2204	1859
5424	2204	1859
5425	2204	1858
5426	2205	1858
5427	2205	1857
5428	2206	1857
5429	2207	1857
5430	2207	1857
5431	2207	1856
5432	2208	1856
5433	2208	1855
5434	2208	1855
5435	2209	1854
5436	2209	1854
5437	2209	1853
5438	2210	1853
5439	2210	1853
5440	2211	1852
5441	2211	1852
5442	2211	1851
5443	2212	1851
5444	2212	1850
5445	2213	1850
5446	2213	1850
5447	2213	1849
5448	2214	1849
5449	2214	1848
5450	2214	1848
5451	2215	1847
5452	2215	1847
5453	2216	1847
5454	2216	1846
5455	2216	1846
5456	2217	1845
5457	2217	1845
5458	2218	1845
5459	2218	1844
5460	2218	1844
5461	2219	1843
5462	2219	1843
5463	2219	1842
5464	2220	1842
5465	2220	1842
5466	2221	1841
5467	2221	1841
5468	2221	1840
5469	2222	1840
5470	2222	1839
5471	2222	1839
5472	2223	1838
5473	2223	1838
5474	2224	1838
5475	2224	1837
5476	2224	1837
5477	2225	1836
5478	2225	1836
5479	2225	1835
5480	2226	1835
5481	2226	1834
5482	2226	1834
5483	2227	1834
5484	2227	1833
5485	2227	1833
5486	2228	1832
5487	2228	1832
5488	2229	1831
5489	2229	1831
5490	2230	1831
5491	2230	1830
5492	2230	1830
5493	2231	1830
5494	2231	1829
5495	2232	1829
5496	2232	1828
5497	2232	1828
5498	2233	1827
5499	2233	1827
5500	2233	1826
5501	2234	1826
5502	2234	1826
5503	2235	1825
5504	2235	1825
5505	2235	1824
5506	2236	1824
5507	2236	1824
5508	2236	1823
5509	2237	1823
5510	2237	1822
5511	2238	1822
5512	2238	1821
5513	2238	1821
5514	2239	1820
5515	2239	1820
5516	2239	1820
5517	2240	1819
5518	2240	1819
5519	2241	1819
5520	2241	1818
5521	2242	1818
5522	2242	1817
5523	2242	1817
5524	2243	1816
5525	2243	1816
5526	2243	1815
5527	2244	1815
5528	2244	1815
5529	2245	1814
5530	2245	1814
5531	2245	1813
5532	2246	1813
5533	2246	1813
5534	2246	1812
5535	2247	1812
5536	2247	1811
5537	2248	1811
5538	2248	1810
5539	2248	1810
5540	2249	1809
5541	2249	1809
5542	2249	1809
5543	2250	1808
5544	2250	1808
5545	2250	1807
5546	2251	1807
5547	2251	1806
5548	2251	1806
5549	2252	1805
5550	2252	1805
5551	2252	1804
5552	2253	1804
5553	2253	1804
5554	2253	1803
5555	2254	1803
5556	2254	1802
5557	2255	1802
5558	2255	1801
5559	2255	1801
5560	2256	1801
5561	2256	1800
5562	2257	1800
5563	2257	1800
5564	2258	1799
5565	2258	1799
5566	2258	1798
5567	2259	1798
5568	2259	1797
5569	2259	1797
5570	2260	1796
5571	2260	1796
5572	2261	1796
5573	2261	1795
5574	2261	1795
5575	2262	1794
5576	2262	1794
5577	2263	1794
5578	2263	1793
5579	2263	1793
5580	2264	1792
5581	2264	1792
5582	2264	1791
5583	2265	1791
5584	2265	1790
5585	2265	1790
5586	2266	1790
5587	2266	1789
5588	2266	1789
5589	2267	1788
5590	2267	1788
5591	2267	1787
5592	2268	1787
5593	2268	1786
5594	2269	1786
5595	2269	1786
5596	2269	1785
5597	2270	1785
5598	2270	1784
5599	2270	1784
5600	2271	1783
5601	2271	1783
5602	2272	1783
5603	2272	1782
5604	2272	1782
5605	2273	1781
5606	2273	1781
5607	2273	1780
5608	2274	1780
5609	2274	1780
5610	2275	1779
5611	2275	1779
5612	2275	1778
5613	2276	1778
5614	2276	1777
5615	2277	1777
5616	2277	1777
5617	2277	1776
5618	2278	1776
5619	2278	1775
5620	2279	1775
5621	2279	1775
5622	2280	1774
5623	2280	1774
5624	2280	1773
5625	2281	1773
5626	2281	1773
5627	2281	1772
5628	2282	1772
5629	2282	1771
5630	2283	1771
5631	2283	1770
5632	2283	1770
5633	2284	1770
5634	2284	1769
5635	2284	1769
5636	2285	1768
5637	2285	1768
5638	2286	1767
5639	2286	1767
5640	2286	1767
5641	2287	1766
5642	2287	1766
5643	2287	1765
5644	2288	1765
5645	2288	1764
5646	2288	1764
5647	2289	1763
5648	2289	1763
5649	2289	1763
5650	2290	1762
5651	2290	1762
5652	2291	1761
5653	2291	1761
5654	2291	1761
5655	2292	1760
5656	2292	1760
5657	2293	1759
5658	2293	1759
5659	2293	1758
5660	2294	1758
5661	2294	1758
5662	2294	1757
5663	2295	1757
5664	2295	1756
5665	2296	1756
5666	2296	1755
5667	2296	1755
5668	2297	1755
5669	2297	1754
5670	2298	1754
5671	2298	1753
5672	2298	1753
5673	2299	1752
5674	2299	1752
5675	2299	1752
5676	2300	1751
5677	2300	1751
5678	2301	1750
5679	2301	1750
5680	2301	1749
5681	2302	1749
5682	2302	1749
5683	2302	1748
5684	2303	1748
5685	2303	1747
5686	2304	1747
5687	2304	1746
5688	2304	1746
5689	2305	1746
5690	2305	1745
5691	2306	1745
5692	2306	1744
5693	2306	1744
5694	2307	1744
5695	2307	1743
5696	2307	1743
5697	2308	1742
5698	2308	1742
5699	2308	1741
5700	2309	1741
5701	2309	1741
5702	2310	1740
5703	2310	1740
5704	2310	1739
5705	2311	1739
5706	2311	1738
5707	2312	1738
5708	2312	1738
5709	2312	1737
5710	2313	1737
5711	2313	1737
5712	2314	1736
5713	2314	1736
5714	2315	1735
5715	2315	1735
5716	2316	1735
5717	2316	1734
5718	2316	1734
5719	2317	1733
5720	2317	1733
5721	2318	1733
5722	2318	1732
5723	2319	1732
5724	2319	1732
5725	2319	1731
5726	2320	1731
5727	2320	1730
5728	2321	1730
5729	2321	1730
5730	2321	1729
5731	2322	1729
5732	2322	1728
5733	2323	1728
5734	2323	1728
5735	2324	1727
5736	2324	1727
5737	2325	1727
5738	2325	1726
5739	2325	1726
5740	2326	1725
5741	2326	1725
5742	2327	1725
5743	2327	1724
5744	2328	1724
5745	2328	1724
5746	2329	1723
5747	2329	1723
5748	2330	1723
5749	2330	1722
5750	2331	1722
5751	2331	1721
5752	2332	1721
5753	2332	1721
5754	2333	1720
5755	2333	1720
5756	2333	1720
5757	2334	1719
5758	2334	1719
5759	2335	1719
5760	2335	1718
5761	2336	1718
5762	2336	1717
5763	2336	1717
5764	2337	1717
5765	2337	1716
5766	2338	1716
5767	2338	1715
5768	2339	1715
5769	2339	1715
5770	2340	1714
5771	2340	1714
5772	2341	1714
5773	2341	1713
5774	2342	1713
5775	2342	1713
5776	2343	1712
5777	2343	1712
5778	2343	1711
5779	2344	1711
5780	2344	1710
5781	2344	1710
5782	2345	1710
5783	2345	1709
5784	2346	1709
5785	2346	1708
5786	2346	1708
5787	2347	1708
5788	2347	1707
5789	2348	1707
5790	2348	1706
5791	2348	1706
5792	2349	1705
5793	2349	1705
5794	2349	1705
5795	2350	1704
5796	2350	1704
5797	2351	1703
5798	2351	1703
5799	2351	1703
5800	2352	1702
5801	2352	1702
5802	2352	1701
5803	2353	1701
5804	2353	1700
5805	2354	1700
5806	2354	1700
5807	2355	1699
5808	2355	1699
5809	2355	1698
5810	2356	1698
5811	2356	1697
5812	2356	1697
5813	2357	1697
5814	2357	1696
5815	2357	1696
5816	2358	1695
5817	2358	1695
5818	2359	1695
5819	2359	1694
5820	2359	1694
5821	2360	1693
5822	2360	1693
5823	2360	1692
5824	2361	1692
5825	2361	1691
5826	2361	1691
5827	2362	1691
5828	2362	1690
5829	2363	1690
5830	2363	1689
5831	2363	1689
5832	2364	1688
5833	2364	1688
5834	2364	1688
5835	2365	1687
5836	2365	1687
5837	2366	1686
5838	2366	1686
5839	2366	1685
5840	2367	1685
5841	2367	1685
5842	2367	1684
5843	2368	1684
5844	2368	1683
5845	2369	1683
5846	2369	1682
5847	2369	1682
5848	2370	1682
5849	2370	1681
5850	2370	1681
5851	2371	1680
5852	2371	1680
5853	2372	1679
5854	2372	1679
5855	2372	1679
5856	2373	1678
5857	2373	1678
5858	2373	1677
5859	2374	1677
5860	2374	1677
5861	2375	1676
5862	2375	1676
5863	2375	1675
5864	2376	1675
5865	2376	1674
5866	2376	1674
5867	2377	1673
5868	2377	1673
5869	2378	1673
5870	2378	1673
5871	2379	1672
5872	2379	1672
5873	2379	1671
5874	2380	1671
5875	2380	1670
5876	2381	1670
5877	2381	1670
5878	2381	1669
5879	2382	1669
5880	2382	1668
5881	2383	1668
5882	2383	1667
5883	2383	1667
5884	2384	1667
5885	2384	1666
5886	2384	1666
5887	2385	1665
5888	2385	1665
5889	2386	1665
5890	2386	1664
5891	2386	1664
5892	2387	1663
5893	2387	1663
5894	2387	1662
5895	2388	1662
5896	2388	1661
5897	2389	1661
5898	2389	1661
5899	2389	1660
5900	2390	1660
5901	2390	1659
5902	2391	1659
5903	2391	1659
5904	2391	1658
5905	2392	1658
5906	2392	1657
5907	2392	1657
5908	2393	1656
5909	2393	1656
5910	2394	1656
5911	2394	1655
5912	2394	1655
5913	2395	1654
5914	2395	1654
5915	2395	1654
5916	2396	1653
5917	2396	1653
5918	2397	1652
5919	2397	1652
5920	2397	1651
5921	2398	1651
5922	2398	1651
5923	2399	1650
5924	2399	1650
5925	2399	1649
5926	2400	1649
5927	2400	1649
5928	2401	1648
5929	2401	1648
5930	2401	1647
5931	2402	1647
5932	2402	1646
5933	2403	1646
5934	2403	1646
5935	2403	1645
5936	2404	1645
5937	2404	1644
5938	2404	1644
5939	2405	1643
5940	2405	1643
5941	2405	1643
5942	2406	1642
5943	2406	1642
5944	2406	1641
5945	2407	1641
5946	2407	1640
5947	2408	1640
5948	2409	1640
5949	2409	1640
5950	2409	1639
5951	2410	1639
5952	2410	1638
5953	2410	1638
5954	2411	1637
5955	2411	1637
5956	2411	1636
5957	2412	1636
5958	2412	1635
5959	2412	1635
5960	2413	1635
5961	2413	1634
5962	2413	1634
5963	2414	1633
5964	2414	1633
5965	2414	1632
5966	2415	1632
5967	2415	1632
5968	2416	1631
5969	2416	1631
5970	2416	1630
5971	2417	1630
5972	2417	1629
5973	2417	1629
5974	2418	1629
5975	2418	1628
5976	2419	1628
5977	2419	1627
5978	2419	1627
5979	2420	1627
5980	2420	1626
5981	2421	1626
5982	2421	1625
5983	2422	1625
5984	2422	1625
5985	2422	1624
5986	2423	1624
5987	2423	1623
5988	2424	1623
5989	2424	1623
5990	2425	1622
5991	2425	1622
5992	2426	1622
5993	2426	1621
5994	2427	1621
5995	2427	1621
5996	2427	1620
5997	2428	1620
5998	2428	1619
5999	2429	1619
6000	2429	1619
6001	2429	1618
6002	2430	1618
6003	2430	1617
6004	2430	1617
6005	2431	1616
6006	2431	1616
6007	2432	1616
6008	2432	1615
6009	2432	1615
6010	2433	1614
6011	2433	1614
6012	2433	1613
6013	2434	1613
6014	2434	1612
6015	2434	1612
6016	2435	1612
6017	2435	1611
6018	2436	1611
6019	2436	1610
6020	2436	1610
6021	2437	1609
6022	2437	1609
6023	2437	1609
6024	2438	1608
6025	2438	1608
6026	2438	1607
6027	2439	1607
6028	2439	1606
6029	2439	1606
6030	2440	1605
6031	2440	1605
6032	2440	1605
6033	2441	1604
6034	2441	1604
6035	2441	1603
6036	2442	1603
6037	2442	1602
6038	2442	1602
6039	2443	1601
6040	2443	1601
6041	2443	1600
6042	2444	1600
6043	2444	1600
6044	2445	1599
6045	2445	1599
6046	2445	1598
6047	2446	1598
6048	2446	1597
6049	2446	1597
6050	2447	1597
6051	2447	1596
6052	2447	1596
6053	2448	1595
6054	2448	1595
6055	2449	1594
6056	2449	1594
6057	2449	1594
6058	2450	1593
6059	2450	1593
6060	2450	1592
6061	2451	1592
6062	2451	1591
6063	2451	1591
6064	2452	1590
6065	2452	1590
6066	2452	1590
6067	2453	1589
6068	2453	1589
6069	2454	1588
6070	2454	1588
6071	2455	1588
6072	2456	1588
6073	2456	1587
6074	2456	1587
6075	2457	1586
6076	2457	1586
6077	2458	1586
6078	2458	1585
6079	2458	1585
6080	2459	1585
6081	2460	1584
6082	2460	1584
6083	2460	1584
6084	2461	1583
6085	2461	1583
6086	2462	1582
6087	2462	1582
6088	2462	1581
6089	2463	1581
6090	2463	1581
6091	2464	1580
6092	2464	1580
6093	2465	1580
6094	2465	1579
6095	2466	1579
6096	2466	1578
6097	2466	1578
6098	2467	1578
6099	2467	1577
6100	2468	1577
6101	2468	1577
6102	2469	1576
6103	2469	1576
6104	2469	1575
6105	2470	1575
6106	2470	1574
6107	2471	1574
6108	2471	1574
6109	2471	1573
6110	2472	1573
6111	2472	1572
6112	2472	1572
6113	2473	1572
6114	2473	1571
6115	2474	1571
6116	2474	1570
6117	2474	1570
6118	2475	1569
6119	2475	1569
6120	2475	1569
6121	2476	1568
6122	2476	1568
6123	2476	1567
6124	2477	1567
6125	2477	1566
6126	2478	1566
6127	2478	1566
6128	2478	1565
6129	2479	1565
6130	2479	1564
6131	2480	1564
6132	2480	1563
6133	2480	1563
6134	2481	1563
6135	2481	1562
6136	2481	1562
6137	2481	1561
6138	2482	1561
6139	2482	1560
6140	2483	1560
6141	2483	1559
6142	2483	1559
6143	2484	1559
6144	2484	1558
6145	2484	1558
6146	2485	1557
6147	2485	1557
6148	2485	1556
6149	2486	1556
6150	2486	1556
6151	2487	1555
6152	2487	1555
6153	2488	1554
6154	2488	1554
6155	2488	1554
6156	2489	1553
6157	2489	1553
6158	2489	1552
6159	2490	1552
6160	2490	1551
6161	2491	1551
6162	2491	1551
6163	2491	1550
6164	2492	1550
6165	2492	1549
6166	2492	1549
6167	2493	1548
6168	2493	1548
6169	2493	1548
6170	2494	1547
6171	2494	1547
6172	2494	1546
6173	2495	1546
6174	2495	1545
6175	2495	1545
6176	2496	1544
6177	2496	1544
6178	2497	1544
6179	2497	1543
6180	2497	1543
6181	2498	1542
6182	2498	1542
6183	2499	1542
6184	2499	1541
6185	2499	1541
6186	2500	1540
6187	2500	1540
6188	2500	1539
6189	2501	1539
6190	2501	1539
6191	2501	1538
6192	2502	1538
6193	2502	1537
6194	2503	1537
6195	2503	1536
6196	2503	1536
6197	2504	1536
6198	2504	1535
6199	2505	1535
6200	2505	1534
6201	2505	1534
6202	2506	1534
6203	2506	1533
6204	2506	1533
6205	2507	1532
6206	2507	1532
6207	2508	1532
6208	2508	1531
6209	2508	1531
6210	2509	1530
6211	2509	1530
6212	2509	1529
6213	2510	1529
6214	2510	1529
6215	2511	1528
6216	2511	1528
6217	2511	1527
6218	2512	1527
6219	2512	1526
6220	2512	1526
6221	2513	1526
6222	2513	1525
6223	2514	1525
6224	2514	1524
6225	2514	1524
6226	2515	1524
6227	2515	1523
6228	2515	1523
6229	2516	1522
6230	2516	1522
6231	2517	1521
6232	2517	1521
6233	2517	1521
6234	2518	1520
6235	2518	1520
6236	2519	1519
6237	2519	1519
6238	2519	1518
6239	2519	1518
6240	2520	1517
6241	2520	1517
6242	2520	1517
6243	2521	1516
6244	2521	1516
6245	2522	1515
6246	2522	1515
6247	2522	1515
6248	2523	1514
6249	2523	1514
6250	2523	1513
6251	2524	1513
6252	2524	1512
6253	2525	1512
6254	2525	1512
6255	2525	1511
6256	2526	1511
6257	2526	1510
6258	2526	1510
6259	2527	1509
6260	2527	1509
6261	2527	1509
6262	2528	1508
6263	2528	1508
6264	2528	1507
6265	2529	1507
6266	2529	1506
6267	2530	1506
6268	2530	1505
6269	2531	1505
6270	2531	1505
6271	2532	1505
6272	2532	1504
6273	2532	1504
6274	2533	1503
6275	2533	1503
6276	2533	1502
6277	2534	1502
6278	2534	1501
6279	2534	1501
6280	2535	1501
6281	2535	1500
6282	2535	1500
6283	2536	1499
6284	2536	1499
6285	2536	1498
6286	2537	1498
6287	2537	1498
6288	2537	1497
6289	2538	1497
6290	2538	1496
6291	2539	1496
6292	2539	1495
6293	2539	1495
6294	2540	1494
6295	2540	1494
6296	2540	1494
6297	2541	1493
6298	2541	1493
6299	2541	1492
6300	2542	1492
6301	2542	1491
6302	2542	1491
6303	2543	1491
6304	2543	1490
6305	2543	1490
6306	2544	1489
6307	2544	1489
6308	2544	1488
6309	2545	1488
6310	2545	1487
6311	2545	1487
6312	2546	1487
6313	2546	1486
6314	2547	1486
6315	2547	1485
6316	2547	1485
6317	2548	1484
6318	2548	1484
6319	2548	1484
6320	2549	1483
6321	2549	1483
6322	2549	1482
6323	2550	1482
6324	2550	1481
6325	2550	1481
6326	2551	1480
6327	2551	1480
6328	2551	1480
6329	2552	1479
6330	2552	1479
6331	2552	1478
6332	2553	1478
6333	2553	1478
6334	2553	1477
6335	2554	1477
6336	2554	1476
6337	2555	1476
6338	2555	1475
6339	2555	1475
6340	2556	1475
6341	2556	1474
6342	2556	1474
6343	2557	1473
6344	2557	1473
6345	2558	1472
6346	2558	1472
6347	2558	1472
6348	2559	1471
6349	2559	1471
6350	2559	1470
6351	2560	1470
6352	2560	1469
6353	2560	1469
6354	2561	1469
6355	2561	1468
6356	2562	1468
6357	2562	1467
6358	2562	1467
6359	2563	1466
6360	2563	1466
6361	2563	1466
6362	2564	1465
6363	2564	1465
6364	2565	1464
6365	2565	1464
6366	2565	1464
6367	2566	1463
6368	2566	1463
6369	2566	1462
6370	2567	1462
6371	2567	1461
6372	2567	1461
6373	2568	1460
6374	2568	1460
6375	2568	1460
6376	2569	1459
6377	2569	1459
6378	2569	1458
6379	2570	1458
6380	2570	1457
6381	2570	1457
6382	2571	1456
6383	2571	1456
6384	2571	1456
6385	2572	1455
6386	2572	1455
6387	2572	1454
6388	2573	1454
6389	2573	1453
6390	2573	1453
6391	2574	1452
6392	2574	1452
6393	2574	1452
6394	2575	1451
6395	2575	1451
6396	2575	1450
6397	2576	1450
6398	2576	1449
6399	2576	1449
6400	2577	1449
6401	2578	1448
6402	2578	1448
6403	2578	1448
6404	2579	1447
6405	2579	1447
6406	2579	1446
6407	2580	1446
6408	2580	1445
6409	2580	1445
6410	2581	1444
6411	2581	1444
6412	2581	1444
6413	2582	1443
6414	2582	1443
6415	2582	1442
6416	2583	1442
6417	2583	1441
6418	2583	1441
6419	2584	1441
6420	2584	1440
6421	2584	1440
6422	2585	1439
6423	2585	1439
6424	2585	1438
6425	2586	1438
6426	2586	1438
6427	2586	1437
6428	2587	1437
6429	2587	1436
6430	2588	1436
6431	2588	1435
6432	2588	1435
6433	2589	1434
6434	2589	1434
6435	2589	1434
6436	2590	1433
6437	2590	1433
6438	2590	1432
6439	2591	1432
6440	2591	1431
6441	2591	1431
6442	2592	1431
6443	2592	1430
6444	2592	1430
6445	2593	1429
6446	2593	1429
6447	2593	1428
6448	2594	1428
6449	2594	1428
6450	2595	1427
6451	2595	1427
6452	2595	1426
6453	2596	1426
6454	2596	1425
6455	2596	1425
6456	2597	1425
6457	2597	1424
6458	2597	1424
6459	2598	1423
6460	2598	1423
6461	2598	1422
6462	2599	1422
6463	2599	1422
6464	2599	1421
6465	2600	1421
6466	2600	1420
6467	2600	1420
6468	2601	1419
6469	2601	1419
6470	2601	1418
6471	2602	1418
6472	2602	1418
6473	2603	1417
6474	2603	1417
6475	2603	1416
6476	2604	1416
6477	2604	1415
6478	2604	1415
6479	2605	1415
6480	2605	1414
6481	2605	1414
6482	2606	1413
6483	2606	1413
6484	2607	1413
6485	2607	1412
6486	2607	1412
6487	2608	1411
6488	2608	1411
6489	2608	1410
6490	2609	1410
6491	2609	1410
6492	2609	1409
6493	2610	1409
6494	2610	1408
6495	2610	1408
6496	2611	1407
6497	2611	1407
6498	2611	1407
6499	2612	1406
6500	2612	1406
6501	2612	1405
6502	2613	1405
6503	2613	1404
6504	2614	1404
6505	2614	1404
6506	2614	1403
6507	2614	1403
6508	2615	1402
6509	2615	1402
6510	2615	1401
6511	2616	1401
6512	2616	1400
6513	2616	1400
6514	2617	1400
6515	2617	1399
6516	2617	1399
6517	2618	1398
6518	2618	1398
6519	2618	1397
6520	2619	1397
6521	2619	1396
6522	2619	1396
6523	2620	1396
6524	2620	1395
6525	2620	1395
6526	2621	1394
6527	2621	1394
6528	2621	1393
6529	2622	1393
6530	2622	1392
6531	2622	1392
6532	2623	1392
6533	2623	1391
6534	2624	1391
6535	2624	1390
6536	2624	1390
6537	2625	1390
6538	2625	1389
6539	2625	1389
6540	2626	1388
6541	2626	1388
6542	2626	1387
6543	2627	1387
6544	2627	1387
6545	2628	1386
6546	2628	1386
6547	2628	1385
6548	2629	1385
6549	2629	1384
6550	2629	1384
6551	2629	1384
6552	2630	1383
6553	2630	1383
6554	2631	1382
6555	2631	1382
6556	2631	1381
6557	2632	1381
6558	2632	1381
6559	2632	1380
6560	2633	1380
6561	2633	1379
6562	2633	1379
6563	2634	1378
6564	2634	1378
6565	2635	1378
6566	2635	1377
6567	2635	1377
6568	2636	1376
6569	2636	1376
6570	2636	1375
6571	2637	1375
6572	2637	1375
6573	2637	1374
6574	2638	1374
6575	2638	1373
6576	2638	1373
6577	2639	1372
6578	2639	1372
6579	2639	1372
6580	2640	1371
6581	2640	1371
6582	2640	1370
6583	2641	1370
6584	2641	1369
6585	2641	1369
6586	2642	1369
6587	2642	1368
6588	2642	1368
6589	2643	1367
6590	2643	1367
6591	2643	1366
