iter	RMSE
4776	12065.93951
4777	12062.66497
4778	12062.41832
4779	12062.02224
4780	12060.3124
4781	12060.18736
4782	12059.94572
4783	12052.12564
4784	12044.79225
4785	12043.47496
4786	12042.64998
4787	12042.1842
4788	12036.293
4789	12033.42534
4790	12030.68196
4791	12026.94248
4792	12020.67743
4793	12019.08412
4794	12017.15014
4795	12016.3174
4796	12012.78788
4797	12009.06361
4798	12004.09479
4799	12002.21004
4800	11999.06936
4801	11992.62208
4802	11985.35084
4803	11980.64851
4804	11972.96095
4805	11970.97398
4806	11967.82484
4807	11965.88794
4808	11963.38105
4809	11960.7191
4810	11958.99571
4811	11954.19166
4812	11946.54144
4813	11944.85995
4814	11939.58048
4815	11938.28974
4816	11928.89374
4817	11924.33377
4818	11922.39455
4819	11922.03037
4820	11913.50163
4821	11913.37985
4822	11910.14923
4823	11902.90313
4824	11893.51975
4825	11888.65385
4826	11886.29667
4827	11885.44421
4828	11881.03264
4829	11871.79264
4830	11869.83817
4831	11867.10481
4832	11858.23663
4833	11855.70042
4834	11851.49003
4835	11851.01924
4836	11848.23407
4837	11846.34203
4838	11842.33684
4839	11839.28811
4840	11838.45332
4841	11834.6407
4842	11828.83028
4843	11826.1221
4844	11823.16625
4845	11822.56287
4846	11817.92995
4847	11817.10569
4848	11811.97367
4849	11808.7356
4850	11808.354
4851	11803.38642
4852	11794.64659
4853	11788.8042
4854	11786.13661
4855	11783.28143
4856	11782.48287
4857	11778.09508
4858	11769.05196
4859	11768.87219
4860	11765.11369
4861	11763.83582
4862	11762.94152
4863	11759.653
4864	11754.87938
4865	11750.31542
4866	11747.20974
4867	11745.91643
4868	11742.7017
4869	11737.19307
4870	11736.79322
4871	11733.50404
4872	11725.99535
4873	11723.68972
4874	11720.43865
4875	11717.09271
4876	11716.94995
4877	11712.77293
4878	11710.69358
4879	11708.31661
4880	11705.73937
4881	11701.59894
4882	11698.3793
4883	11691.69443
4884	11687.09678
4885	11683.9192
4886	11679.66549
4887	11677.87515
4888	11671.02052
4889	11670.43943
4890	11665.11735
4891	11662.03513
4892	11660.05743
4893	11657.83394
4894	11654.29987
4895	11651.9612
4896	11649.96921
4897	11645.62811
4898	11643.7057
4899	11639.9602
4900	11635.24752
4901	11635.15572
4902	11634.29589
4903	11632.5786
4904	11626.33434
4905	11623.96456
4906	11619.56603
4907	11607.9123
4908	11603.9147
4909	11603.82889
4910	11598.75818
4911	11594.37161
4912	11590.5687
4913	11589.30776
4914	11589.01772
4915	11584.43081
4916	11582.54309
4917	11579.75743
4918	11576.55724
4919	11573.63298
4920	11571.27777
4921	11566.96842
4922	11563.9377
4923	11561.15775
4924	11558.19524
4925	11554.47349
4926	11553.00076
4927	11546.67087
4928	11538.30932
4929	11537.19743
4930	11536.00258
4931	11532.62019
4932	11526.58375
4933	11522.99744
4934	11521.58358
4935	11519.9018
4936	11517.64918
4937	11516.20856
4938	11513.32306
4939	11510.95438
4940	11505.85864
4941	11503.03526
4942	11499.35789
4943	11495.95688
4944	11494.28115
4945	11491.3635
4946	11489.5867
4947	11487.10246
4948	11482.79786
4949	11481.40871
4950	11474.07015
4951	11464.95689
4952	11464.143
4953	11460.08755
4954	11457.88523
4955	11449.99916
4956	11441.36563
4957	11436.60569
4958	11431.26443
4959	11426.1182
4960	11422.86389
4961	11419.80339
4962	11412.51008
4963	11407.95267
4964	11405.22823
4965	11400.53165
4966	11400.41189
4967	11397.29576
4968	11396.83339
4969	11393.64312
4970	11392.85006
4971	11390.45367
4972	11382.08245
4973	11378.23863
4974	11374.71948
4975	11372.88049
4976	11371.58852
4977	11369.35191
4978	11365.65904
4979	11364.18617
4980	11361.3208
4981	11354.05282
4982	11348.16433
4983	11347.2343
4984	11343.65013
4985	11343.36506
4986	11337.36726
4987	11335.9818
4988	11334.01321
4989	11331.97811
4990	11329.5612
4991	11326.72181
4992	11324.57257
4993	11320.77355
4994	11319.73369
4995	11318.89522
4996	11316.73784
4997	11312.97331
4998	11309.66259
4999	11307.86912
5000	11304.16121
5001	11301.7076
5002	11299.63681
5003	11298.40531
5004	11295.85817
5005	11293.9336
5006	11291.34887
5007	11286.90402
5008	11284.82722
5009	11281.38816
5010	11278.20438
5011	11275.54503
5012	11267.44348
5013	11259.0163
5014	11253.85454
5015	11247.73132
5016	11246.29539
5017	11244.51187
5018	11241.79146
5019	11237.87239
5020	11234.29352
5021	11233.02606
5022	11228.91589
5023	11225.85088
5024	11224.55284
5025	11218.56366
5026	11218.4532
5027	11216.5585
5028	11215.36164
5029	11212.38618
5030	11209.34382
5031	11205.80239
5032	11203.96848
5033	11197.79668
5034	11195.60361
5035	11193.93736
5036	11193.14732
5037	11187.01679
5038	11184.13996
5039	11182.15364
5040	11181.05614
5041	11175.10174
5042	11172.19221
5043	11167.3029
5044	11166.44873
5045	11162.28924
5046	11160.45882
5047	11156.34291
5048	11149.40154
5049	11147.6427
5050	11142.11669
5051	11141.98245
5052	11141.84613
5053	11138.27038
5054	11131.43467
5055	11128.87423
5056	11127.22195
5057	11127.09901
5058	11123.82048
5059	11118.10901
5060	11109.68813
5061	11104.9223
5062	11095.26189
5063	11092.46897
5064	11090.76911
5065	11088.30817
5066	11083.66018
5067	11082.04131
5068	11072.30221
5069	11069.37363
5070	11061.81365
5071	11056.95742
5072	11056.22595
5073	11055.80619
5074	11053.9176
5075	11052.71472
5076	11050.60419
5077	11048.09874
5078	11045.52255
5079	11043.46622
5080	11041.00307
5081	11039.71569
5082	11036.54688
5083	11034.74638
5084	11033.00695
5085	11027.03513
5086	11024.95979
5087	11020.6213
5088	11016.98137
5089	11012.16053
5090	11010.553
5091	11007.32826
5092	11005.57496
5093	11003.25503
5094	11001.15958
5095	10999.85547
5096	10998.49475
5097	10997.29455
5098	10993.39719
5099	10990.91693
5100	10989.44269
5101	10986.48344
5102	10981.45814
5103	10977.21982
5104	10974.27182
5105	10969.27341
5106	10965.38343
5107	10964.10968
5108	10963.94179
5109	10962.21945
5110	10960.61772
5111	10956.62787
5112	10953.84254
5113	10952.80891
5114	10948.66516
5115	10944.02464
5116	10936.31184
5117	10933.29722
5118	10933.17067
5119	10930.35936
5120	10927.54042
5121	10925.5775
5122	10922.80323
5123	10922.69053
5124	10917.38018
5125	10915.25097
5126	10911.87364
5127	10908.65666
5128	10900.76257
5129	10898.99968
5130	10897.44796
5131	10893.23491
5132	10891.78327
5133	10891.36651
5134	10889.17836
5135	10887.47017
5136	10886.72098
5137	10886.44683
5138	10885.81216
5139	10881.54425
5140	10879.85564
5141	10875.7816
5142	10873.89377
5143	10870.12453
5144	10868.42312
5145	10867.95063
5146	10863.56116
5147	10858.61897
5148	10855.73713
5149	10852.1128
5150	10849.03832
5151	10848.61868
5152	10848.24838
5153	10848.11978
5154	10845.69224
5155	10843.81208
5156	10838.88715
5157	10834.74207
5158	10833.85498
5159	10825.79084
5160	10816.20456
5161	10815.08715
5162	10812.93604
5163	10812.70101
5164	10812.30303
5165	10811.67683
5166	10806.61154
5167	10804.94992
5168	10802.37123
5169	10799.97519
5170	10791.52337
5171	10790.58261
5172	10786.49626
5173	10784.91356
5174	10782.37841
5175	10779.40202
5176	10777.63154
5177	10776.97696
5178	10775.72652
5179	10774.09126
5180	10768.26807
5181	10765.6485
5182	10763.81602
5183	10761.02797
5184	10756.86625
5185	10749.08817
5186	10742.48527
5187	10740.46312
5188	10737.30557
5189	10733.44848
5190	10730.33434
5191	10728.31547
5192	10727.0484
5193	10721.84227
5194	10717.66939
5195	10714.24622
5196	10712.01376
5197	10707.51586
5198	10707.10064
5199	10703.49311
5200	10701.77993
5201	10700.79695
5202	10697.24081
5203	10692.48665
5204	10691.99696
5205	10687.90871
5206	10683.23153
5207	10683.14654
5208	10683.05832
5209	10677.63356
5210	10671.22254
5211	10669.82918
5212	10668.81614
5213	10663.66915
5214	10663.54092
5215	10657.78834
5216	10652.69838
5217	10652.49709
5218	10649.22737
5219	10645.03844
5220	10638.87967
5221	10632.87676
5222	10632.00194
5223	10631.89419
5224	10629.83728
5225	10624.2544
5226	10622.76353
5227	10619.58266
5228	10617.38671
5229	10613.97195
5230	10612.46464
5231	10608.66383
5232	10608.5018
5233	10608.09853
5234	10606.91749
5235	10599.50094
5236	10599.42936
5237	10593.42779
5238	10589.28024
5239	10588.0627
5240	10587.56414
5241	10584.96337
5242	10578.26352
5243	10576.21502
5244	10576.09343
5245	10573.28282
5246	10572.04973
5247	10568.26517
5248	10560.82532
5249	10554.32611
5250	10551.41857
5251	10548.75781
5252	10548.5263
5253	10544.12216
5254	10543.99854
5255	10537.93516
5256	10536.31406
5257	10529.79325
5258	10527.48457
5259	10526.5567
5260	10525.15698
5261	10520.32731
5262	10518.47325
5263	10517.6215
5264	10513.93906
5265	10511.16393
5266	10505.49238
5267	10502.84487
5268	10502.07341
5269	10498.04323
5270	10491.64107
5271	10488.60218
5272	10483.13962
5273	10482.67286
5274	10481.18415
5275	10478.25766
5276	10477.22716
5277	10470.63696
5278	10468.66291
5279	10468.2668
5280	10464.55078
5281	10463.29138
5282	10460.02621
5283	10458.00986
5284	10455.62606
5285	10453.70062
5286	10448.50248
5287	10446.31476
5288	10440.71913
5289	10439.52813
5290	10436.50693
5291	10434.98437
5292	10434.87919
5293	10431.74724
5294	10430.59798
5295	10425.62899
5296	10423.09999
5297	10421.59952
5298	10420.28385
5299	10417.70371
5300	10414.00873
5301	10410.74379
5302	10408.19178
5303	10405.75648
5304	10405.20408
5305	10398.64408
5306	10398.42943
5307	10394.30934
5308	10390.92954
5309	10390.35248
5310	10389.74729
5311	10385.82169
5312	10379.47062
5313	10379.35977
5314	10375.6655
5315	10370.78781
5316	10367.25381
5317	10365.36512
5318	10363.70022
5319	10362.12057
5320	10356.53654
5321	10348.66811
5322	10347.63925
5323	10347.31252
5324	10342.27995
5325	10340.46347
5326	10337.84857
5327	10335.53308
5328	10333.46882
5329	10328.19906
5330	10324.84629
5331	10322.60296
5332	10317.24771
5333	10315.32377
5334	10312.17431
5335	10308.97958
5336	10306.81563
5337	10299.8499
5338	10293.22782
5339	10291.39588
5340	10290.37516
5341	10286.82306
5342	10285.57756
5343	10280.47375
5344	10277.43694
5345	10276.02925
5346	10274.73754
5347	10270.11856
5348	10269.24067
5349	10263.14264
5350	10258.44432
5351	10255.63092
5352	10254.38922
5353	10250.04432
5354	10246.05939
5355	10242.16566
5356	10240.72108
5357	10239.61934
5358	10237.94149
5359	10233.19315
5360	10230.14372
5361	10227.05669
5362	10224.51554
5363	10223.73562
5364	10220.39201
5365	10219.18429
5366	10217.34291
5367	10217.22921
5368	10216.51901
5369	10213.47922
5370	10210.77447
5371	10205.32769
5372	10204.2372
5373	10203.66006
5374	10201.28459
5375	10199.67861
5376	10197.56857
5377	10194.46385
5378	10193.68529
5379	10193.44779
5380	10190.83969
5381	10190.738
5382	10189.65084
5383	10186.37936
5384	10183.37043
5385	10181.50611
5386	10178.10424
5387	10177.50943
5388	10176.35046
5389	10174.06438
5390	10170.84672
5391	10167.55712
5392	10165.69686
5393	10164.00926
5394	10162.37167
5395	10157.51265
5396	10151.63167
5397	10149.00589
5398	10146.8893
5399	10146.34416
5400	10144.10283
5401	10142.58334
5402	10140.25712
5403	10137.48465
5404	10133.32249
5405	10131.7979
5406	10130.11591
5407	10129.80005
5408	10124.35701
5409	10122.76291
5410	10120.85529
5411	10115.82808
5412	10115.23188
5413	10114.91185
5414	10113.38321
5415	10110.81803
5416	10106.24454
5417	10104.97227
5418	10103.87644
5419	10099.33975
5420	10098.43846
5421	10089.83662
5422	10084.12137
5423	10082.98733
5424	10078.3199
5425	10071.32409
5426	10068.9071
5427	10068.1237
5428	10066.34334
5429	10062.93046
5430	10061.02632
5431	10058.71604
5432	10056.2627
5433	10050.25913
5434	10048.97059
5435	10041.65276
5436	10040.29795
5437	10035.72016
5438	10032.31002
5439	10026.15006
5440	10023.73908
5441	10020.20779
5442	10017.66713
5443	10014.55051
5444	10013.51338
5445	10006.74135
5446	10006.65459
5447	10006.02948
5448	9999.345316
5449	9998.211485
5450	9996.138157
5451	9993.864233
5452	9991.026358
5453	9986.011106
5454	9981.796455
5455	9975.92354
5456	9973.414248
5457	9970.660326
5458	9966.86776
5459	9964.106943
5460	9961.882841
5461	9959.521722
5462	9957.368663
5463	9952.515878
5464	9950.736483
5465	9948.184424
5466	9948.111085
5467	9946.071214
5468	9942.755148
5469	9940.064185
5470	9937.608709
5471	9934.186692
5472	9931.282964
5473	9929.41687
5474	9926.76274
5475	9923.16524
5476	9922.118706
5477	9922.056744
5478	9920.656206
5479	9915.058888
5480	9912.754341
5481	9906.698487
5482	9899.956604
5483	9899.154067
5484	9898.550853
5485	9896.505832
5486	9893.102172
5487	9890.638897
5488	9886.473308
5489	9881.633113
5490	9877.159284
5491	9877.097941
5492	9875.531496
5493	9873.437964
5494	9872.554069
5495	9869.990044
5496	9863.407012
5497	9862.977811
5498	9862.208656
5499	9861.570153
5500	9860.566774
5501	9853.342463
5502	9850.895566
5503	9848.263955
5504	9844.787036
5505	9843.46493
5506	9839.594686
5507	9836.557684
5508	9836.416252
5509	9831.22142
5510	9828.724671
5511	9825.182858
5512	9820.613887
5513	9816.780383
5514	9812.171447
5515	9807.107778
5516	9803.938857
5517	9803.753083
5518	9803.439512
5519	9800.029301
5520	9799.994936
5521	9798.513692
5522	9793.153712
5523	9792.080531
5524	9786.49688
5525	9783.964405
5526	9783.128247
5527	9781.690796
5528	9780.0066
5529	9778.925954
5530	9777.826693
5531	9775.124739
5532	9772.310556
5533	9770.523032
5534	9767.395222
5535	9765.016389
5536	9763.12141
5537	9760.476954
5538	9757.415889
5539	9757.248906
5540	9754.621514
5541	9754.579047
5542	9752.110356
5543	9747.764092
5544	9746.345868
5545	9743.472255
5546	9739.734509
5547	9737.040773
5548	9736.40104
5549	9733.678464
5550	9730.793727
5551	9728.570019
5552	9726.784222
5553	9724.851393
5554	9719.670615
5555	9719.585361
5556	9712.809273
5557	9706.693751
5558	9702.75212
5559	9701.230389
5560	9698.609735
5561	9695.639822
5562	9692.856363
5563	9692.272285
5564	9692.131665
5565	9688.987695
5566	9682.946071
5567	9679.172254
5568	9674.517829
5569	9672.19589
5570	9666.664526
5571	9666.622867
5572	9660.592953
5573	9656.987394
5574	9656.268784
5575	9652.413548
5576	9649.083755
5577	9647.382333
5578	9646.290985
5579	9644.883707
5580	9641.825433
5581	9640.438644
5582	9637.480998
5583	9636.10227
5584	9634.598854
5585	9631.616125
5586	9630.132624
5587	9624.646038
5588	9621.721259
5589	9618.624856
5590	9616.417465
5591	9615.835687
5592	9615.366292
5593	9609.856632
5594	9607.167057
5595	9602.583088
5596	9598.763115
5597	9597.377866
5598	9593.604557
5599	9588.700965
5600	9585.674411
5601	9585.433445
5602	9582.829054
5603	9576.865594
5604	9575.170169
5605	9573.018498
5606	9570.857536
5607	9570.238765
5608	9569.037701
5609	9564.840006
5610	9563.817068
5611	9561.652899
5612	9560.883852
5613	9557.01737
5614	9555.505068
5615	9555.04098
5616	9553.823501
5617	9548.486246
5618	9548.334531
5619	9545.267277
5620	9543.992769
5621	9536.537432
5622	9534.753733
5623	9532.530669
5624	9530.363866
5625	9529.65319
5626	9527.535356
5627	9522.045079
5628	9520.373602
5629	9514.782468
5630	9514.122503
5631	9512.893779
5632	9509.66519
5633	9508.659514
5634	9506.458453
5635	9504.361208
5636	9503.831479
5637	9497.839526
5638	9493.461128
5639	9488.366933
5640	9488.032693
5641	9482.395053
5642	9480.093341
5643	9477.444485
5644	9475.806623
5645	9475.035318
5646	9473.553159
5647	9471.292156
5648	9468.703717
5649	9462.335555
5650	9455.829319
5651	9453.075119
5652	9451.798737
5653	9449.552097
5654	9442.568672
5655	9440.38024
5656	9437.901138
5657	9437.271385
5658	9435.211797
5659	9433.840324
5660	9431.994076
5661	9429.34071
5662	9426.613956
5663	9424.860916
5664	9422.197369
5665	9418.410721
5666	9412.786454
5667	9410.316364
5668	9405.919053
5669	9403.200201
5670	9400.025649
5671	9396.592098
5672	9395.913887
5673	9393.092817
5674	9386.816533
5675	9385.330881
5676	9381.901306
5677	9380.551826
5678	9378.687175
5679	9376.633842
5680	9374.700342
5681	9371.175054
5682	9368.873306
5683	9367.346118
5684	9365.652534
5685	9360.994918
5686	9359.343995
5687	9358.87448
5688	9354.175991
5689	9350.932447
5690	9349.342756
5691	9348.814731
5692	9344.856887
5693	9343.930137
5694	9341.556604
5695	9338.216151
5696	9338.170811
5697	9333.451522
5698	9330.492472
5699	9327.557892
5700	9323.170115
5701	9319.434095
5702	9317.058517
5703	9311.702906
5704	9304.804813
5705	9301.785746
5706	9301.216748
5707	9298.794065
5708	9295.648697
5709	9289.524495
5710	9288.039662
5711	9287.662729
5712	9286.376307
5713	9285.034136
5714	9283.737629
5715	9278.265805
5716	9275.013591
5717	9268.931166
5718	9266.105584
5719	9262.209776
5720	9258.765965
5721	9258.559569
5722	9257.257321
5723	9255.784942
5724	9253.411059
5725	9249.939276
5726	9249.876453
5727	9247.37957
5728	9243.237969
5729	9242.410793
5730	9241.022185
5731	9236.523153
5732	9235.149178
5733	9227.735362
5734	9225.798518
5735	9225.447951
5736	9221.237756
5737	9218.400504
5738	9216.185967
5739	9214.114998
5740	9212.621214
5741	9210.091455
5742	9205.852424
5743	9202.004361
5744	9199.122601
5745	9198.259779
5746	9193.332983
5747	9190.863103
5748	9185.781831
5749	9183.2642
5750	9181.164674
5751	9176.763164
5752	9171.330728
5753	9168.822901
5754	9166.893215
5755	9164.873228
5756	9160.375465
5757	9157.411432
5758	9154.430747
5759	9154.341468
5760	9153.91293
5761	9150.858872
5762	9147.653067
5763	9143.07712
5764	9140.844735
5765	9139.194448
5766	9137.724278
5767	9132.972339
5768	9130.723998
5769	9130.280794
5770	9130.179032
5771	9127.598847
5772	9127.509377
5773	9125.305841
5774	9121.814132
5775	9118.591177
5776	9114.824135
5777	9112.977994
5778	9109.734177
5779	9107.941293
5780	9106.541068
5781	9104.069307
5782	9101.846564
5783	9100.639096
5784	9099.816138
5785	9093.342886
5786	9089.925352
5787	9086.10476
5788	9084.582319
5789	9082.537813
5790	9081.630828
5791	9081.305564
5792	9080.409067
5793	9079.456416
5794	9079.333
5795	9074.713612
5796	9073.493294
5797	9068.722884
5798	9068.451575
5799	9063.153516
5800	9060.212641
5801	9057.870147
5802	9055.183331
5803	9050.327365
5804	9048.97711
5805	9047.681949
5806	9044.753705
5807	9040.755687
5808	9037.446501
5809	9037.332862
5810	9031.865421
5811	9027.572708
5812	9024.925331
5813	9024.763273
5814	9022.726771
5815	9022.300858
5816	9019.181909
5817	9019.000717
5818	9018.914168
5819	9017.183856
5820	9015.776873
5821	9014.904011
5822	9013.602015
5823	9012.783112
5824	9012.234101
5825	9011.466933
5826	9010.650954
5827	9007.35242
5828	9005.390613
5829	9004.165059
5830	9001.291233
5831	8999.763199
5832	8998.602014
5833	8996.713757
5834	8991.632303
5835	8989.810887
5836	8985.808531
5837	8982.648987
5838	8978.100164
5839	8976.882857
5840	8973.843554
5841	8972.747543
5842	8971.141998
5843	8967.735586
5844	8963.324095
5845	8959.061268
5846	8957.476786
5847	8955.982892
5848	8953.480433
5849	8952.986541
5850	8949.096592
5851	8948.310231
5852	8947.278597
5853	8946.540765
5854	8945.782329
5855	8942.082392
5856	8938.893546
5857	8933.315255
5858	8932.827478
5859	8928.734509
5860	8923.848189
5861	8923.375218
5862	8920.234044
5863	8920.013322
5864	8919.927648
5865	8919.711333
5866	8917.763295
5867	8914.648121
5868	8914.451474
5869	8912.510004
5870	8912.287767
5871	8908.299998
5872	8905.757557
5873	8901.829518
5874	8897.573933
5875	8896.809412
5876	8891.893086
5877	8890.587107
5878	8888.990529
5879	8888.838073
5880	8887.550533
5881	8887.311205
5882	8881.624941
5883	8879.925747
5884	8876.769352
5885	8875.946615
5886	8872.92561
5887	8869.968465
5888	8869.55379
5889	8865.880367
5890	8863.019513
5891	8861.469065
5892	8860.132939
5893	8857.301537
5894	8854.678689
5895	8851.885197
5896	8850.199502
5897	8848.963504
5898	8847.241924
5899	8845.355582
5900	8842.429936
5901	8840.394906
5902	8837.76819
5903	8833.426309
5904	8828.866736
5905	8827.299139
5906	8822.21811
5907	8822.16594
5908	8821.160342
5909	8817.321553
5910	8815.658866
5911	8814.525477
5912	8811.248437
5913	8808.964524
5914	8799.492724
5915	8795.705193
5916	8795.641406
5917	8790.80714
5918	8789.775757
5919	8786.049751
5920	8784.637931
5921	8779.504838
5922	8778.078099
5923	8773.84359
5924	8770.107286
5925	8767.845585
5926	8766.115006
5927	8765.475501
5928	8761.912071
5929	8756.784048
5930	8754.008077
5931	8749.189604
5932	8746.478836
5933	8745.339259
5934	8744.075293
5935	8741.538336
5936	8735.504589
5937	8733.60829
5938	8732.458833
5939	8730.746371
5940	8727.878382
5941	8724.400646
5942	8722.83237
5943	8720.648296
5944	8720.603653
5945	8717.465103
5946	8716.113547
5947	8714.710821
5948	8711.3211
5949	8707.701363
5950	8704.607045
5951	8703.640693
5952	8703.624743
5953	8702.828119
5954	8700.911999
5955	8699.609218
5956	8699.357933
5957	8692.518681
5958	8692.226946
5959	8690.186201
5960	8688.347212
5961	8686.688679
5962	8686.085539
5963	8683.944869
5964	8681.604164
5965	8678.64512
5966	8677.345538
5967	8674.276567
5968	8671.960325
5969	8671.749834
5970	8668.561748
5971	8667.718924
5972	8666.743817
5973	8661.729825
5974	8660.768794
5975	8656.534571
5976	8655.775299
5977	8653.538771
5978	8652.107717
5979	8651.32
5980	8647.30516
5981	8642.260126
5982	8637.385336
5983	8635.665551
5984	8634.562669
5985	8633.095939
5986	8628.825017
5987	8626.765468
5988	8625.442512
5989	8624.141281
5990	8623.250651
5991	8620.980741
5992	8619.682905
5993	8619.564299
5994	8617.282209
5995	8612.751483
5996	8611.352107
5997	8607.952526
5998	8607.474438
5999	8604.516697
6000	8601.904118
6001	8601.000908
6002	8592.589768
6003	8588.578099
6004	8587.841526
6005	8583.821927
6006	8581.999598
6007	8581.536052
6008	8581.37721
6009	8577.799034
6010	8576.607246
6011	8569.304077
6012	8568.54533
6013	8565.840479
6014	8563.213202
6015	8562.919049
6016	8560.532958
6017	8560.468682
6018	8553.914302
6019	8552.715618
6020	8550.897641
6021	8550.646571
6022	8548.701444
6023	8547.292203
6024	8544.275305
6025	8544.194451
6026	8536.864647
6027	8536.43745
6028	8533.346387
6029	8531.657446
6030	8531.39576
6031	8527.628572
6032	8527.190097
6033	8524.967607
6034	8523.599555
6035	8522.958168
6036	8522.745576
6037	8519.339186
6038	8517.241957
6039	8515.390421
6040	8509.437764
6041	8507.993784
6042	8505.16702
6043	8503.145066
6044	8501.919889
6045	8499.885947
6046	8497.614231
6047	8495.394299
6048	8495.151348
6049	8492.291562
6050	8490.381123
6051	8487.104332
6052	8487.017198
6053	8485.410259
6054	8482.957617
6055	8480.457485
6056	8480.171019
6057	8476.813824
6058	8475.221274
6059	8474.318893
6060	8473.041214
6061	8470.078165
6062	8468.181244
6063	8467.171338
6064	8464.425749
6065	8461.435964
6066	8459.89121
6067	8456.763776
6068	8453.163385
6069	8450.41199
6070	8448.522458
6071	8448.439821
6072	8448.25651
6073	8446.688313
6074	8443.38375
6075	8439.48151
6076	8434.984677
6077	8434.562688
6078	8434.053259
6079	8432.832024
6080	8430.806046
6081	8428.896194
6082	8428.802269
6083	8427.120782
6084	8423.109745
6085	8419.938187
6086	8417.804886
6087	8417.16631
6088	8416.998409
6089	8415.146165
6090	8413.542557
6091	8412.57118
6092	8411.680643
6093	8407.821571
6094	8405.011103
6095	8402.447703
6096	8400.976888
6097	8398.289781
6098	8397.792457
6099	8395.311561
6100	8395.186914
6101	8392.635876
6102	8389.768312
6103	8388.195661
6104	8385.747395
6105	8384.985249
6106	8381.348916
6107	8379.746907
6108	8376.960554
6109	8373.175481
6110	8369.808405
6111	8367.71759
6112	8367.010552
6113	8365.69611
6114	8364.339404
6115	8360.564107
6116	8359.263189
6117	8356.92523
6118	8356.590932
6119	8353.965867
6120	8351.268394
6121	8346.871743
6122	8346.240443
6123	8345.16645
6124	8340.326894
6125	8335.368795
6126	8330.554268
6127	8324.226262
6128	8322.769172
6129	8319.763595
6130	8315.307794
6131	8315.248965
6132	8314.023494
6133	8311.750232
6134	8311.0531
6135	8309.862896
6136	8309.150251
6137	8306.497834
6138	8301.715935
6139	8297.420682
6140	8294.377603
6141	8291.373657
6142	8289.262867
6143	8286.992177
6144	8284.974045
6145	8281.603482
6146	8279.810641
6147	8278.669167
6148	8277.649172
6149	8273.319562
6150	8271.198335
6151	8269.635018
6152	8265.103459
6153	8260.765759
6154	8260.680488
6155	8259.151676
6156	8258.484298
6157	8254.200098
6158	8254.13018
6159	8251.585656
6160	8245.486072
6161	8245.23029
6162	8242.950086
6163	8240.222908
6164	8237.582083
6165	8237.113136
6166	8233.724497
6167	8230.618598
6168	8229.168349
6169	8226.267511
6170	8222.894048
6171	8221.465095
6172	8219.998802
6173	8219.580608
6174	8216.788237
6175	8215.666496
6176	8210.854413
6177	8206.000552
6178	8205.733541
6179	8205.504378
6180	8202.705046
6181	8200.753458
6182	8199.363775
6183	8198.413935
6184	8194.432909
6185	8191.791788
6186	8190.586543
6187	8189.936455
6188	8188.602381
6189	8187.736808
6190	8185.757625
6191	8182.762093
6192	8181.578401
6193	8179.651992
6194	8179.556633
6195	8178.35955
6196	8174.796834
6197	8172.783593
6198	8170.32547
6199	8169.198921
6200	8167.977327
6201	8166.91667
6202	8165.280467
6203	8164.313937
6204	8161.575209
6205	8159.956119
6206	8159.842465
6207	8159.000339
6208	8157.811774
6209	8156.70263
6210	8154.738196
6211	8152.41795
6212	8151.564602
6213	8149.469604
6214	8145.019282
6215	8141.096036
6216	8136.664612
6217	8135.142388
6218	8132.177041
6219	8127.728243
6220	8126.981048
6221	8126.87047
6222	8125.884362
6223	8122.173074
6224	8121.482564
6225	8119.746436
6226	8113.506109
6227	8112.36424
6228	8110.556266
6229	8108.698173
6230	8103.467344
6231	8102.225599
6232	8100.823949
6233	8098.035583
6234	8096.953449
6235	8093.459884
6236	8092.439476
6237	8090.031996
6238	8089.546988
6239	8089.419351
6240	8088.215944
6241	8086.026792
6242	8085.070781
6243	8084.499566
6244	8079.721023
6245	8078.611178
6246	8073.168085
6247	8072.292742
6248	8067.586307
6249	8066.504312
6250	8064.059715
6251	8058.696859
6252	8057.58492
6253	8056.830296
6254	8055.49992
6255	8054.222878
6256	8052.721209
6257	8050.819597
6258	8046.315354
6259	8043.091875
6260	8040.44221
6261	8038.439445
6262	8035.829595
6263	8034.159762
6264	8034.118215
6265	8029.005175
6266	8027.572757
6267	8027.384829
6268	8025.617678
6269	8025.473199
6270	8024.477259
6271	8022.552564
6272	8017.565313
6273	8014.987353
6274	8014.814295
6275	8010.804429
6276	8008.961219
6277	8006.505466
6278	8001.918064
6279	8000.488792
6280	7996.011384
6281	7992.799235
6282	7990.483664
6283	7990.404905
6284	7987.256125
6285	7981.844897
6286	7979.43245
6287	7978.085076
6288	7978.036077
6289	7975.161136
6290	7972.157066
6291	7967.627912
6292	7965.750412
6293	7963.280603
6294	7961.285222
6295	7959.03738
6296	7957.352487
6297	7954.159441
6298	7949.851885
6299	7949.005984
6300	7946.772875
6301	7946.396763
6302	7944.277548
6303	7941.907918
6304	7940.852726
6305	7937.922875
6306	7935.552703
6307	7931.84949
6308	7930.176843
6309	7928.436003
6310	7925.290095
6311	7925.246822
6312	7923.204292
6313	7920.047669
6314	7919.974099
6315	7918.116044
6316	7916.950639
6317	7913.754344
6318	7911.333149
6319	7909.400566
6320	7906.001859
6321	7904.042045
6322	7903.860678
6323	7903.49725
6324	7901.410363
6325	7898.093753
6326	7894.08512
6327	7889.936155
6328	7885.852991
6329	7884.297954
6330	7882.885584
